システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,カラーセンサの値,白149,黒10
3037,-2,35,57,5183
3041,-9,29,53,5183
3045,-9,29,53,5238
3049,-19,19,45,5238
3053,-20,10,38,5286
3057,-21,15,45,5286
3061,-23,11,42,5359
3065,-27,6,37,5359
3069,-25,6,38,5387
3073,-25,4,38,5387
3077,-27,0,35,5430
3081,-20,5,40,5430
3085,-13,16,52,5425
3089,-16,6,43,5425
3093,-13,8,46,5409
3097,-10,11,49,5409
3101,-8,13,51,5399
3105,-9,12,50,5399
3109,-7,14,52,5401
3113,-7,8,47,5401
3117,-3,12,52,5430
3121,-4,13,52,5430
3125,-6,6,46,5428
3129,-3,4,44,5428
3133,-3,7,47,5465
3137,-1,11,51,5465
3141,3,10,50,5463
3145,3,14,53,5463
3149,3,4,44,5448
3153,0,6,46,5448
3157,7,10,49,5501
3161,8,15,54,5501
3165,11,16,54,5488
3169,13,16,55,5488
3173,11,20,58,5475
3177,15,21,59,5475
3181,16,27,65,5482
3185,17,20,58,5482
3189,14,18,54,5475
3193,13,17,54,5475
3197,11,21,56,5522
3201,8,17,52,5522
3205,4,13,47,5510
3209,3,17,50,5510
3213,0,12,45,5531
3217,3,13,45,5531
3221,6,15,45,5547
3225,9,23,52,5547
3229,5,19,47,5523
3233,10,23,49,5523
3237,11,30,54,5494
3241,14,32,54,5494
3245,17,35,56,5454
3249,19,43,62,5454
3253,14,38,57,5412
3257,15,45,61,5412
3261,13,42,57,5390
3265,4,33,46,5390
3269,-1,34,44,5391
3273,-1,38,45,5391
3277,-7,30,35,5416
3281,-7,33,36,5416
3285,-15,29,29,5455
3289,-15,25,22,5455
3293,-15,28,22,5496
3297,-15,30,22,5496
3301,-10,37,25,5521
3305,-7,42,28,5521
3309,-3,42,26,5483
3313,7,49,30,5483
3317,4,52,30,5437
3321,6,57,34,5437
3325,4,60,34,5354
3329,0,59,31,5354
3333,0,56,26,5288
3337,0,66,33,5288
3341,-6,61,27,5284
3345,-8,54,18,5284
3349,-13,56,20,5315
3353,-13,50,12,5315
3357,-16,48,9,5353
3361,-20,50,11,5353
3365,-23,39,0,5378
3369,-22,40,0,5378
3373,-22,40,0,5375
3377,-17,50,8,5375
3381,-15,44,3,5369
3385,-17,37,-4,5369
3389,-16,39,-2,5381
3393,-10,45,3,5381
3397,-7,43,1,5385
3401,2,54,11,5385
3405,9,56,14,5404
3409,4,56,12,5404
3413,1,50,6,5400
3417,15,66,22,5400
3421,12,61,17,5429
3425,11,59,14,5429
3429,8,60,16,5427
3433,5,61,16,5427
3437,6,53,8,5425
3441,4,49,5,5425
3445,7,56,12,5469
3449,3,56,12,5469
3453,2,52,8,5463
3457,9,56,12,5463
3461,10,56,12,5455
3465,10,55,11,5455
3469,12,55,13,5455
3473,14,62,21,5455
3477,13,60,19,5460
3481,13,59,18,5460
3485,14,59,19,5463
3489,14,64,25,5463
3493,10,59,20,5463
3497,10,57,20,5463
3501,8,59,23,5478
3505,10,58,24,5478
3509,7,54,20,5457
3513,7,57,26,5457
3517,7,54,24,5465
3521,7,58,29,5465
3525,5,52,27,5447
3529,-1,43,21,5447
3533,2,49,28,5456
3537,4,46,29,5456
3541,-2,43,28,5466
3545,-2,38,27,5466
3549,-2,41,30,5484
3553,-2,36,28,5484
3557,0,41,34,5475
3561,3,39,36,5475
3565,2,41,39,5445
3569,4,44,45,5445
3573,4,40,43,5407
3577,1,39,45,5407
3581,0,39,48,5382
3585,3,37,47,5382
3589,3,45,58,5340
3593,-6,31,46,5340
3597,-8,30,46,5291
3601,-12,26,45,5291
3605,-15,22,43,5350
3609,-13,23,45,5350
3613,-15,26,50,5369
3617,-19,20,46,5369
3621,-19,12,39,5359
3625,-12,17,45,5359
3629,-14,14,44,5400
3633,-13,21,52,5400
3637,-13,19,51,5361
3641,-12,12,46,5361
3645,-16,14,49,5353
3649,-15,13,49,5353
3653,-13,14,50,5373
3657,-16,10,46,5373
3661,-16,14,52,5389
3665,-19,8,48,5389
3669,-19,0,39,5407
3673,-23,2,41,5407
3677,-23,-6,33,5464
3681,-34,-17,22,5464
3685,-34,-13,27,5453
3689,-23,-6,34,5453
3693,-22,-13,28,5405
3697,-18,-9,31,5405
3701,-8,-6,35,5389
3705,-8,-10,30,5389
3709,-5,-4,36,5394
3713,-1,-4,36,5394
3717,7,0,41,5406
3721,6,-2,38,5406
3725,8,-1,39,5491
3729,14,2,44,5491
3733,15,3,44,5505
3737,19,7,48,5505
3741,21,15,57,5483
3745,24,18,59,5483
3749,28,17,57,5426
3753,28,19,59,5426
3757,23,16,56,5435
3761,23,23,63,5435
3765,22,16,56,5417
3769,21,17,56,5417
3773,19,16,55,5435
3777,21,24,64,5435
3781,24,27,65,5444
3785,22,27,63,5444
3789,25,31,66,5406
3793,27,34,68,5406
3797,28,36,69,5409
3801,22,38,70,5409
3805,23,39,70,5379
3809,24,41,70,5379
3813,21,45,72,5366
3817,19,48,75,5366
3821,19,48,72,5323
3825,6,41,63,5323
3829,3,36,56,5303
3833,-9,28,47,5303
3837,-9,30,46,5387
3841,-17,18,33,5387
3845,-20,18,30,5451
3849,-15,24,34,5451
3853,-14,21,29,5501
3857,-8,23,29,5501
3861,4,37,42,5513
3865,12,49,51,5513
3869,13,56,55,5397
3873,7,55,51,5397
3877,9,62,55,5260
3881,12,68,59,5260
3885,10,64,53,5163
3889,-9,49,36,5163
3893,-13,47,30,5199
3897,-21,41,21,5199
3901,-21,46,25,5323
3905,-30,31,7,5323
3909,-30,30,4,5388
3913,-21,44,16,5388
3917,-18,46,16,5443
3921,-16,41,9,5443
3925,-15,49,16,5402
3929,-6,58,22,5402
3933,0,64,27,5386
3937,-2,63,25,5386
3941,-10,63,23,5337
3945,-10,55,15,5337
3949,-11,60,20,5363
3953,-12,52,10,5363
3957,-26,44,3,5394
3961,-26,41,0,5394
3965,-28,31,-9,5454
3969,-28,36,-5,5454
3973,-22,39,-2,5511
3977,-21,33,-9,5511
3981,-17,37,-5,5471
3985,-11,42,0,5471
3989,1,54,10,5465
3993,2,51,6,5465
3997,9,60,15,5425
4001,7,55,10,5425
4005,0,51,7,5423
4009,5,52,8,5423
4013,5,55,10,5452
4017,1,48,3,5452
4021,-2,42,-1,5436
4025,5,52,7,5436
4029,5,55,10,5481
4033,0,47,3,5481
4037,5,49,4,5449
4041,2,44,0,5449
4045,1,47,2,5487
4049,10,53,8,5487
4053,13,54,9,5468
4057,6,53,8,5468
4061,12,56,11,5456
4065,20,62,17,5456
4069,15,57,13,5455
4073,12,54,10,5455
4077,16,57,13,5477
4081,13,54,10,5477
4085,5,52,9,5470
4089,7,52,9,5470
4093,7,50,8,5477
4097,8,50,8,5477
4101,6,47,6,5481
4105,8,53,14,5481
4109,12,55,17,5483
4113,14,55,18,5483
4117,11,58,21,5473
4121,6,51,16,5473
4125,13,55,22,5455
4129,14,55,23,5455
4133,8,48,17,5457
4137,10,48,20,5457
4141,8,51,24,5465
4145,5,40,15,5465
4149,7,46,23,5462
4153,7,44,23,5462
4157,0,36,17,5466
4161,2,41,25,5466
4165,3,38,25,5488
4169,-3,30,19,5488
4173,6,41,33,5493
4177,7,38,33,5493
4181,3,39,35,5447
4185,7,39,38,5447
4189,15,49,51,5421
4193,5,37,41,5421
4197,0,36,42,5321
4201,2,39,48,5321
4205,-1,32,42,5341
4209,-1,33,47,5341
4213,-11,24,41,5331
4217,-11,24,43,5331
4221,-12,17,37,5362
4225,-12,17,40,5362
4229,-14,15,40,5408
4233,-16,12,40,5408
4237,-13,8,38,5414
4241,-11,11,42,5414
4245,-12,10,43,5422
4249,-10,12,46,5422
4253,-8,9,44,5406
4257,-7,17,53,5406
4261,-10,8,45,5378
4265,-11,8,46,5378
4269,-9,10,48,5369
4273,-22,-1,38,5369
4277,-26,-12,27,5379
4281,-22,-2,38,5379
4285,-20,-7,32,5413
4289,-23,-16,25,5413
4293,-22,-8,32,5407
4297,-18,-11,30,5407
4301,-17,-15,26,5401
4305,-3,-6,35,5401
4309,0,0,42,5413
4313,1,3,46,5413
4317,9,2,44,5415
4321,12,9,52,5415
4325,10,6,49,5406
4329,12,7,50,5406
4333,15,15,58,5387
4337,17,10,52,5387
4341,16,15,58,5393
4345,16,14,57,5393
4349,15,12,55,5415
4353,12,15,58,5415
4357,8,10,53,5414
4361,6,6,49,5414
4365,3,8,51,5443
4369,2,0,41,5443
4373,5,7,49,5476
4377,6,6,48,5476
4381,6,5,47,5470
4385,5,3,45,5470
4389,11,8,50,5480
4393,12,9,50,5480
4397,11,8,50,5455
4401,17,13,55,5455
4405,18,15,57,5454
4409,12,17,57,5454
4413,15,18,60,5450
4417,17,20,60,5450
4421,14,18,57,5451
4425,11,15,54,5451
4429,17,21,59,5462
4433,18,22,60,5462
